time,xPos,yPos,zPos,xVel,yVel,zVel,pitch,roll,yaw,pitchVel,rollVel,yawVel,u,w,q,theta,elevAngle
7.93392992,7.148861531,-3.325500422,1.806042627,-0.193837576,0.984219454,0.082669633,-0.748127872,-0.991015345,-2.143518784,0.437986055,-1.908461288,1.49478103,0.039937026,0.08911124,3.279319003,-0.858621385,-19
7.942387819,7.147729029,-3.320330045,1.80519647,-0.135900282,0.620445252,-0.101538815,-0.738410371,-0.975381363,-2.140958262,1.166100175,1.876077785,0.307262659,0.302106219,0.106404333,-2.873612467,-0.882568155,-19
7.950510025,7.146930831,-3.330989534,1.778809197,-0.095783823,-1.279138743,-3.166472749,-0.695072223,0.994590171,2.138805819,5.200577698,236.3965841,513.5716897,-0.205253999,-0.018804538,5.787507341,-0.834338927,-15.89485826
7.95883584,7.14595844,-3.324334784,1.778104704,-0.116686855,0.798570054,-0.084539254,-0.690963993,0.996003874,2.132399293,0.492987641,0.16964435,-0.768783092,0.250790271,0.424478711,-2.939070579,-0.858831182,-19
7.967383862,7.145517415,-3.30334415,1.800370427,-0.052923006,2.518876047,2.671886788,-0.761343054,-0.99030985,-2.177967244,-8.445487367,-238.3576468,-517.2439844,0.354025528,0.700780894,-5.58891611,-0.905405483,-19
7.975696802,7.144922701,-3.296089903,1.799556983,-0.071365698,0.870509704,-0.097613228,-0.761846662,-1.006832499,-2.170819085,-0.060432997,-1.982717867,0.857779008,-0.5570852,-1.157196106,4.175419871,-0.870610317,-19
7.984103918,7.144451591,-3.288722407,1.798619095,-0.056533183,0.884099494,-0.112546543,-0.748011244,-1.004716164,-2.151950265,1.660250194,0.253960214,2.26425845,-0.097988255,-0.266043948,2.360769456,-0.850937239,-19
7.992198944,7.144056436,-3.28117714,1.797903658,-0.047418557,0.905431968,-0.085852429,-0.741666229,-1.012936655,-2.137195728,0.761401869,-0.986458882,1.770544434,0.499522601,0.482281153,2.794196966,-0.827652264,-19
8.00044179,7.144020649,-3.274230297,1.796798371,-0.004294491,0.833621258,-0.132634464,-0.72046569,-0.998577909,-2.112452639,2.544064639,1.723049444,2.969170686,0.408844435,0.116397942,0.457113406,-0.823842986,-19
8.00875783,7.144476759,-3.268861628,1.795570759,0.054733217,0.644240217,-0.147313434,-0.72370176,-0.993699541,-2.112703344,-0.388328449,0.585404145,-0.030084685,0.085853883,0.104948618,0.47944359,-0.819847622,-19
8.017491817,7.144900355,-3.262519533,1.794901972,0.050831442,0.761051457,-0.080254456,-0.714996421,-0.983803274,-2.09891975,1.044640771,1.187552076,1.654031357,1.665622709,1.899701464,2.942954999,-0.795322997,-19
8.025703907,7.166176407,-3.259826021,1.811717959,2.553126275,0.323221335,2.017918395,-0.809554965,-1.064665473,-2.194149313,-11.34702528,-9.703463935,-11.42754762,-1.613755989,-4.456886121,12.53438473,-0.690869791,19
8.033897877,7.172094755,-3.254088259,1.812647009,0.710201842,0.688531548,0.111485967,-0.830027286,-1.067544996,-2.17601427,-2.456678556,-0.34554275,2.176205211,0.15430167,0.04049816,1.13168191,-0.681439109,-19
8.042154789,7.172348734,-3.249641772,1.811019933,0.030477452,0.533578435,-0.195249124,-0.835581773,-1.069107665,-2.178595189,-0.666538466,-0.187520193,-0.309710269,0.143362853,0.039029471,1.229674731,-0.671191819,-19
8.050655842,7.171242651,-3.24477594,1.811798999,-0.132729987,0.583899732,0.093488024,-0.832138847,-1.067151104,-2.177935257,0.413151155,0.234787304,0.079191788,0.782852966,3.563817424,-12.27616809,-0.77349322,-19
8.05911088,7.173187418,-3.23998969,1.813485267,0.233372052,0.574350087,0.202352161,-0.817941752,-1.058747989,-2.16276535,1.703651429,1.008373767,1.820388922,0.636496382,0.580085618,-1.060746655,-0.782332775,-19
